1413341276551,1.6866925,2.989583,9.426198,stationary
1413341276615,1.6866925,3.0279036,9.464519,stationary
1413341276680,1.6866925,3.0279036,9.426198,stationary
1413341276745,1.6100519,3.0662239,9.579479,stationary
1413341276809,1.6483722,3.0279036,9.426198,stationary
1413341276874,1.6483722,3.0662239,9.426198,stationary
1413341276938,1.8016534,3.1428645,9.65612,stationary
1413341277003,1.6483722,3.0279036,9.541159,stationary
1413341277068,1.5717316,2.989583,9.387877,stationary
1413341277132,1.6866925,3.0279036,9.464519,stationary
1413341277197,1.8016534,3.1045442,9.541159,stationary
1413341277262,1.7250128,3.1045442,9.541159,stationary
1413341277326,1.6866925,3.0662239,9.579479,stationary
1413341277391,1.6483722,3.1428645,9.579479,stationary
1413341277455,1.6483722,3.1811848,9.65612,stationary
1413341277520,1.7633331,2.989583,9.234596,stationary
1413341277585,1.6483722,2.989583,9.311237,stationary
1413341277649,1.6100519,3.0279036,9.426198,stationary
1413341277714,1.6100519,3.3727863,9.69444,stationary
1413341277778,1.5717316,3.1811848,9.541159,stationary
1413341277843,1.6866925,2.8363018,9.196277,stationary
1413341277908,1.8016534,3.0279036,9.464519,stationary
1413341277972,1.8016534,3.1428645,9.6178,stationary
1413341278037,1.6483722,3.0662239,9.464519,stationary
1413341278101,1.5717316,3.0279036,9.464519,stationary
1413341278166,1.6866925,3.0279036,9.502839,stationary
1413341278231,1.7250128,3.0279036,9.464519,stationary
1413341278295,1.6866925,3.1045442,9.464519,stationary
1413341278360,1.7250128,3.0662239,9.6178,stationary
1413341278425,1.7250128,3.0279036,9.349558,stationary
1413341278489,1.7250128,3.0662239,9.464519,stationary
1413341278554,1.6866925,3.0279036,9.6178,stationary
1413341278618,1.7633331,3.0279036,9.464519,stationary
1413341278683,1.7250128,3.0279036,9.272917,stationary
1413341278748,1.6866925,3.1045442,9.6178,stationary
1413341278812,1.6866925,3.0662239,9.502839,stationary
1413341278877,1.6866925,3.0662239,9.502839,stationary
1413341278942,1.8016534,3.0279036,9.579479,stationary
1413341279006,1.7633331,3.0279036,9.426198,stationary
1413341279071,1.6866925,3.1045442,9.464519,stationary
1413341279135,1.7250128,3.1045442,9.502839,stationary
1413341279200,1.6483722,3.1045442,9.502839,stationary
1413341279265,1.7250128,3.0279036,9.349558,stationary
1413341279329,1.7250128,3.0662239,9.502839,stationary
1413341279394,1.7250128,3.1045442,9.349558,stationary
1413341279459,1.6866925,3.0279036,9.579479,stationary
1413341279523,1.7250128,3.1428645,9.426198,stationary
1413341279588,1.8399738,3.0662239,9.502839,stationary
1413341279652,1.6866925,3.0662239,9.502839,stationary
1413341279717,1.6866925,3.0279036,9.387877,stationary
1413341279782,1.6866925,3.1045442,9.464519,stationary
1413341279846,1.6866925,3.1045442,9.464519,stationary
1413341279911,1.7250128,2.989583,9.464519,stationary
1413341279975,1.8016534,3.0279036,9.426198,stationary
1413341280040,1.7633331,3.0279036,9.426198,stationary
1413341280105,1.7250128,3.0662239,9.426198,stationary
1413341280169,1.6483722,3.0662239,9.464519,stationary
1413341280233,1.7250128,2.989583,9.464519,stationary
1413341280299,1.7633331,3.1428645,9.464519,stationary
1413341280362,1.6100519,3.1045442,9.502839,stationary
1413341280428,1.6866925,3.0662239,9.426198,stationary
1413341280492,1.6866925,3.1045442,9.387877,stationary
1413341280556,1.7633331,3.0662239,9.502839,stationary
1413341280622,1.7250128,3.0662239,9.502839,stationary
1413341280686,1.6483722,3.0662239,9.387877,stationary
1413341280751,1.7633331,3.1045442,9.464519,stationary
1413341280815,1.7250128,3.0279036,9.464519,stationary
1413341280880,1.7250128,3.0279036,9.387877,stationary
1413341280945,1.6866925,3.1428645,9.541159,stationary
1413341281009,1.7633331,3.0662239,9.502839,stationary
1413341281074,1.8016534,3.0662239,9.464519,stationary
1413341281139,1.7633331,3.0662239,9.426198,stationary
1413341281203,1.7633331,3.1045442,9.579479,stationary
1413341281268,1.7250128,3.1045442,9.426198,stationary
1413341281332,1.7633331,3.0662239,9.502839,stationary
1413341281397,1.7633331,3.1045442,9.502839,stationary
1413341281462,1.7633331,3.1045442,9.464519,stationary
1413341281526,1.8016534,3.0279036,9.464519,stationary
1413341281591,1.7633331,3.1045442,9.464519,stationary
1413341281656,1.7633331,3.1045442,9.464519,stationary
1413341281720,1.7633331,3.1045442,9.502839,stationary
1413341281784,1.7633331,3.1045442,9.426198,stationary
1413341281849,1.7633331,3.1045442,9.502839,stationary
1413341281914,1.8016534,3.0662239,9.502839,stationary
1413341281979,1.7250128,3.0279036,9.502839,stationary
1413341282043,1.8399738,3.0662239,9.464519,stationary
1413341282108,1.8016534,3.0662239,9.464519,stationary
1413341282172,1.7633331,3.0279036,9.464519,stationary
1413341282237,1.7250128,3.1045442,9.464519,stationary
1413341282302,1.7633331,3.1045442,9.502839,stationary
1413341282366,1.7633331,2.989583,9.464519,stationary
1413341282431,1.7633331,3.0662239,9.387877,stationary
1413341282495,1.8399738,3.1045442,9.464519,stationary
1413341282560,1.7633331,3.1045442,9.426198,stationary
1413341282625,1.7250128,3.1045442,9.502839,stationary
1413341282689,1.7633331,3.0279036,9.426198,stationary
1413341282754,1.7633331,3.0279036,9.464519,stationary
1413341282818,1.7633331,3.1045442,9.502839,stationary
1413341282883,1.6866925,3.0662239,9.464519,stationary
1413341282948,1.7250128,3.1045442,9.502839,stationary
1413341283012,1.7633331,3.1428645,9.464519,stationary
1413341283077,1.7250128,3.0662239,9.464519,stationary
1413341283141,1.8016534,3.1045442,9.464519,stationary
1413341283206,1.7633331,3.1428645,9.464519,stationary
1413341283271,1.8016534,3.1045442,9.464519,stationary
1413341283335,1.7250128,3.0662239,9.541159,stationary
1413341283400,1.6483722,3.0279036,9.502839,stationary
1413341283464,1.7250128,3.0662239,9.387877,stationary
1413341283529,1.7633331,3.1045442,9.579479,stationary
1413341283594,1.7250128,3.1428645,9.464519,stationary
1413341283659,1.7633331,3.0279036,9.426198,stationary
1413341283723,1.7250128,2.989583,9.541159,stationary
1413341283787,1.8016534,3.1428645,9.426198,stationary
1413341283852,1.7250128,3.0279036,9.541159,stationary
1413341283917,1.8016534,3.0662239,9.541159,stationary
1413341283981,1.7250128,2.989583,9.426198,stationary
1413341284046,1.8016534,3.1045442,9.541159,stationary
1413341284111,1.8016534,3.1045442,9.464519,stationary
1413341284175,1.7633331,3.0662239,9.502839,stationary
1413341284240,1.8016534,2.989583,9.502839,stationary
1413341284304,1.8016534,3.1428645,9.502839,stationary
1413341284369,1.7633331,2.989583,9.387877,stationary
1413341284433,1.8016534,3.1045442,9.65612,stationary
1413341284498,1.8016534,3.0662239,9.464519,stationary
1413341284563,1.8399738,3.0279036,9.426198,stationary
1413341284627,1.7250128,3.0662239,9.65612,stationary
1413341284693,1.7633331,3.0279036,9.349558,stationary
1413341284757,1.8016534,3.0279036,9.464519,stationary
1413341284821,1.7250128,3.0662239,9.502839,stationary
1413341284886,1.8016534,3.0662239,9.541159,stationary
1413341284951,1.7250128,3.0662239,9.464519,stationary
1413341285015,1.7633331,3.0662239,9.6178,stationary
1413341285080,1.7633331,3.0279036,9.541159,stationary
1413341285145,1.7250128,3.0662239,9.349558,stationary
1413341285209,2.0698957,3.219505,9.464519,stationary
1413341285274,1.9166144,3.2961457,9.579479,stationary
1413341285339,1.495091,3.1811848,9.464519,stationary
1413341285403,1.2268487,3.1811848,9.464519,stationary
1413341285468,1.0352472,2.9512627,9.6178,stationary
1413341285533,0.88196594,3.0279036,9.579479,stationary
1413341285597,0.61372375,3.1811848,9.886042,stationary
1413341285662,0.26884094,2.7596612,9.541159,stationary
1413341285726,0.30716124,3.0279036,9.6178,stationary
1413341285791,0.19220032,2.989583,9.8094015,stationary
1413341285855,-0.22932312,2.9129424,10.001003,stationary
1413341285920,-0.7274872,2.7979815,9.464519,stationary
1413341285985,-0.8424481,2.6830206,9.502839,stationary
1413341286050,-0.7658075,2.9129424,10.269245,stationary
1413341286114,-0.9574091,2.6830206,9.962683,stationary
1413341286179,-1.4555731,2.491419,9.8094015,stationary
1413341286243,-1.4555731,2.5680597,8.928034,stationary
1413341286308,-1.685495,2.2998176,9.541159,stationary
1413341286373,-1.8004559,2.3764582,9.65612,stationary
1413341286437,-1.4938934,2.2998176,9.8094015,stationary
1413341286502,-1.6088544,2.2998176,9.886042,stationary
1413341286567,-1.5705341,2.4530988,10.001003,stationary
1413341286631,-1.6471747,2.4147785,9.771081,stationary
1413341286696,-1.685495,2.4147785,9.579479,stationary
1413341286760,-1.7238153,2.223177,9.65612,stationary
1413341286825,-1.6471747,2.223177,9.69444,stationary
1413341286890,-1.685495,2.2998176,9.886042,stationary
1413341286954,-1.7621356,2.3764582,9.541159,stationary
1413341287018,-2.0303779,2.491419,9.847721,stationary
1413341287083,-1.9537371,2.4530988,9.771081,stationary
1413341287148,-1.9537371,2.3764582,9.541159,stationary
1413341287213,-1.5322137,2.2998176,9.579479,stationary
1413341287280,-2.5285418,2.4147785,9.847721,stationary
1413341287342,-2.0686982,2.6447003,9.771081,stationary
1413341287459,-2.566862,2.223177,9.541159,stationary
1413341287473,-1.8770965,2.1465364,9.579479,stationary
1413341287578,-1.9154168,2.2614973,9.502839,stationary
1413341287609,-2.1070185,1.993255,9.924362,stationary
1413341287664,-1.9154168,2.1848567,9.847721,stationary
1413341287730,-1.9537371,2.1465364,9.65612,stationary
1413341287796,-1.8770965,2.1848567,9.502839,stationary
1413341287860,-1.8770965,2.1848567,9.924362,stationary
1413341287928,-1.8387762,2.1848567,9.771081,stationary
1413341287988,-1.8770965,2.1848567,9.6178,stationary
1413341288053,-1.9537371,2.1465364,9.65612,stationary
1413341288118,-1.9537371,2.1465364,9.924362,stationary
1413341288181,-1.8387762,2.108216,9.6178,stationary
1413341288247,-1.8387762,2.1848567,9.847721,stationary
1413341288312,-1.8770965,2.1465364,9.886042,stationary
1413341288375,-1.8004559,2.1465364,9.6178,stationary
1413341288440,-1.9537371,2.1848567,9.73276,stationary
1413341288505,-1.9537371,2.108216,9.771081,stationary
1413341288569,-1.9154168,2.1848567,9.6178,stationary
1413341288634,-1.9537371,2.1465364,9.73276,stationary
1413341288728,-1.8770965,2.108216,9.6178,stationary
1413341288763,-1.9537371,2.1465364,9.73276,stationary
1413341288828,-1.9920574,2.1848567,9.771081,stationary
1413341288893,-1.9920574,2.108216,9.73276,stationary
1413341288959,-1.9154168,2.0698957,9.771081,stationary
1413341289022,-1.8387762,2.0698957,9.73276,stationary
1413341289086,-1.8004559,2.1465364,9.69444,stationary
1413341289151,-1.8770965,2.1465364,9.847721,stationary
1413341289215,-1.8770965,2.1465364,9.73276,stationary
1413341289281,-1.7621356,2.1465364,9.65612,stationary
1413341289345,-1.9537371,2.108216,9.924362,stationary
1413341289410,-1.8770965,2.1848567,9.69444,stationary
1413341289474,-1.8387762,2.108216,9.65612,stationary
1413341289539,-1.9537371,2.108216,9.771081,stationary
1413341289603,-1.9537371,2.0698957,9.73276,stationary
1413341289668,-1.685495,2.2614973,9.65612,stationary
1413341289733,-1.7238153,2.3381379,9.6178,stationary
1413341289797,-1.8770965,2.0315752,9.962683,stationary
1413341289862,-2.0686982,1.9549347,9.69444,stationary
1413341289926,-2.0686982,1.9166144,9.579479,stationary
1413341289991,-1.9537371,1.8782941,9.502839,stationary
1413341290055,-1.685495,1.8016534,9.196277,stationary
1413341290121,-0.459245,1.2268487,8.813073,stationary
1413341290189,-0.8041278,1.7250128,10.920691,stationary
1413341290250,-0.9190887,1.5334113,10.1542845,stationary
1413341290314,-0.7274872,2.0315752,10.920691,stationary
1413341290379,-0.1910028,0.9969269,9.924362,stationary
1413341290443,0.9969269,1.9166144,9.8094015,stationary
1413341290508,-1.3022919,0.61372375,10.001003,stationary
1413341290572,-0.9957294,1.3418097,11.112292,stationary
1413341290640,-1.9537371,0.42212218,9.579479,stationary
1413341290702,-1.2639716,0.9969269,9.349558,stationary
1413341290766,-2.0686982,-0.1910028,10.537487,stationary
1413341290831,-0.4975653,0.57540345,9.962683,stationary
1413341290896,0.11555969,0.767005,10.077643,stationary
1413341290961,0.57540345,0.53708315,10.269245,stationary
1413341291025,0.42212218,1.3418097,10.345885,stationary
1413341291090,0.23052064,1.2268487,10.269245,stationary
1413341291155,0.11555969,0.92028624,10.039323,stationary
1413341291219,0.15388,0.61372375,10.614128,stationary
1413341291284,0.19220032,0.38380188,10.230925,stationary
1413341291348,0.34548157,0.23052064,9.886042,stationary
1413341291413,0.26884094,0.26884094,9.924362,stationary
1413341291477,0.72868466,0.53708315,9.962683,stationary
1413341291542,0.53708315,0.8053253,9.771081,stationary
1413341291607,-0.03772156,1.265169,10.192604,stationary
1413341291671,0.19220032,1.6100519,10.384206,stationary
1413341291736,5.987549E-4,1.4184504,10.192604,stationary
1413341291801,-0.34428406,1.1885284,10.115964,stationary
1413341291865,-0.22932312,1.1502081,10.001003,stationary
1413341291930,-0.1910028,0.69036436,9.579479,stationary
1413341291995,-0.11436218,0.69036436,9.886042,stationary
1413341292059,0.07723938,0.84364563,10.307566,stationary
1413341292124,0.26884094,0.69036436,10.1542845,stationary
1413341292188,-0.03772156,0.92028624,10.115964,stationary
1413341292252,-0.4209247,0.65204406,9.69444,stationary
1413341292318,-0.7274872,0.30716124,9.924362,stationary
1413341292382,-0.1526825,0.34548157,10.269245,stationary
1413341292446,-0.03772156,0.30716124,10.767409,stationary
1413341292512,5.987549E-4,0.42212218,9.924362,stationary
1413341292576,-0.38260436,0.4604425,9.65612,stationary
1413341292641,-0.53588563,0.69036436,9.847721,stationary
1413341292705,-0.4975653,0.57540345,9.69444,stationary
1413341292770,-0.7274872,0.38380188,10.575808,stationary
1413341292834,-0.8424481,0.26884094,10.460847,stationary
1413341292899,-0.53588563,0.23052064,10.1542845,stationary
1413341292964,-0.53588563,0.19220032,9.65612,stationary
1413341293028,-0.8424481,0.23052064,10.001003,stationary
1413341293093,-0.8807684,0.23052064,10.345885,stationary
1413341293158,-1.07237,5.987549E-4,10.920691,stationary
1413341293222,-0.9190887,0.15388,10.230925,stationary
1413341293287,-0.7274872,0.61372375,9.73276,stationary
1413341293351,-0.68916684,0.65204406,9.387877,stationary
1413341293416,-0.9190887,0.26884094,10.307566,stationary
1413341293480,-1.2256513,0.19220032,10.805729,stationary
1413341293545,-0.65084654,0.57540345,10.384206,stationary
1413341293610,-0.53588563,0.42212218,9.962683,stationary
1413341293674,-0.53588563,0.49876282,9.962683,stationary
1413341293739,-0.7658075,0.42212218,10.384206,stationary
1413341293803,-0.68916684,0.53708315,10.115964,stationary
1413341293868,-0.68916684,0.42212218,10.077643,stationary
1413341293933,-0.68916684,0.53708315,10.115964,stationary
1413341293997,-0.68916684,0.53708315,10.230925,stationary
1413341294062,-0.65084654,0.53708315,10.1542845,stationary
1413341294126,-0.68916684,0.53708315,10.077643,stationary
1413341294191,-0.68916684,0.49876282,10.230925,stationary
1413341294255,-0.53588563,0.69036436,10.192604,stationary
1413341294320,-0.4975653,0.65204406,9.924362,stationary
1413341294385,-0.61252624,0.57540345,10.115964,stationary
1413341294449,-0.8041278,0.72868466,10.115964,stationary
1413341294514,-0.8424481,0.767005,10.192604,stationary
1413341294579,-0.8041278,0.65204406,10.115964,stationary
1413341294643,-0.65084654,0.72868466,10.001003,stationary
1413341294708,-0.7274872,0.65204406,9.962683,stationary
1413341294772,-0.7658075,0.72868466,10.307566,stationary
1413341294837,-0.7658075,0.69036436,10.345885,stationary
1413341294901,-0.61252624,0.767005,9.962683,stationary
1413341294966,-0.7658075,0.65204406,9.924362,stationary
1413341295031,-0.8041278,0.8053253,9.8094015,stationary
1413341295096,-0.68916684,0.767005,10.115964,stationary
1413341295160,-0.61252624,0.8053253,10.1542845,stationary
1413341295224,-0.61252624,0.69036436,9.886042,stationary
1413341295289,-0.8424481,0.72868466,10.1542845,stationary
1413341295354,-0.8041278,0.61372375,10.1542845,stationary
1413341295419,-0.7274872,0.69036436,10.1542845,stationary
1413341295483,-0.65084654,0.65204406,10.115964,stationary
1413341295548,-0.7274872,0.61372375,10.269245,stationary
1413341295613,-0.8424481,0.767005,10.192604,stationary
1413341295677,-0.8424481,0.65204406,10.077643,stationary
1413341295742,-0.7658075,0.84364563,9.924362,stationary
1413341295806,-0.68916684,0.767005,9.886042,stationary
1413341295871,-0.65084654,0.72868466,10.1542845,stationary
1413341295936,-0.65084654,0.69036436,10.1542845,stationary
1413341296000,-0.61252624,0.69036436,9.962683,stationary
1413341296065,-0.7274872,0.8053253,9.886042,stationary
1413341296130,-0.8424481,0.8053253,10.307566,stationary
1413341296194,-0.68916684,0.84364563,10.230925,stationary
1413341296258,-0.7274872,0.61372375,10.039323,stationary
1413341296323,-0.61252624,0.72868466,10.001003,stationary
1413341296388,-0.65084654,0.8053253,10.230925,stationary
1413341296453,-0.57420594,0.95860654,10.115964,stationary
1413341296517,-0.61252624,0.84364563,9.924362,stationary
1413341296582,-0.7658075,0.8053253,10.230925,stationary
1413341296646,-0.65084654,0.767005,10.001003,stationary
1413341296711,-0.53588563,0.92028624,9.771081,stationary
1413341296776,-0.61252624,0.88196594,10.077643,stationary
1413341296840,-0.65084654,0.88196594,10.384206,stationary
1413341296905,-0.57420594,0.84364563,9.886042,stationary
1413341296969,-0.53588563,0.92028624,9.579479,stationary
1413341297034,-0.65084654,0.65204406,10.1542845,stationary
1413341297098,-0.4975653,0.61372375,10.690768,stationary
1413341297173,-0.22932312,0.53708315,10.077643,stationary
1413341297227,-0.65084654,0.767005,9.771081,stationary
1413341297292,-0.8041278,0.69036436,10.039323,stationary
1413341297357,-0.4975653,0.53708315,10.537487,stationary
1413341297422,-0.22932312,0.53708315,10.192604,stationary
1413341297486,-0.30596375,0.53708315,9.924362,stationary
1413341297552,-0.4975653,0.61372375,9.962683,stationary
1413341297616,-0.8424481,0.49876282,10.269245,stationary
1413341297680,-0.4975653,0.69036436,10.039323,stationary
1413341297745,-0.4975653,0.65204406,10.039323,stationary
1413341297809,-0.53588563,0.61372375,10.077643,stationary
1413341297874,-0.4975653,0.4604425,10.307566,stationary
1413341297939,-0.34428406,0.34548157,10.077643,stationary
1413341298003,-0.30596375,0.38380188,9.924362,stationary
1413341298068,-0.34428406,0.49876282,10.1542845,stationary
1413341298132,-0.61252624,0.65204406,10.537487,stationary
1413341298197,-0.459245,0.61372375,10.115964,stationary
1413341298262,-0.57420594,0.57540345,9.886042,stationary
1413341298326,-0.65084654,0.72868466,10.001003,stationary
1413341298391,-0.7274872,0.34548157,10.001003,stationary
1413341298455,-0.57420594,0.38380188,10.1542845,stationary
1413341298520,-0.34428406,0.57540345,10.230925,stationary
1413341298585,-0.34428406,0.69036436,10.039323,stationary
1413341298649,-0.61252624,0.57540345,10.1542845,stationary
1413341298714,-0.68916684,0.53708315,10.1542845,stationary
1413341298779,-0.57420594,0.4604425,9.847721,stationary
1413341298843,-0.57420594,0.767005,10.115964,stationary
1413341298908,-0.57420594,0.61372375,10.1542845,stationary
1413341298973,-0.65084654,0.65204406,10.192604,stationary
1413341299037,-0.65084654,0.61372375,10.001003,stationary
1413341299102,-0.53588563,0.57540345,10.039323,stationary
1413341299166,-0.34428406,0.53708315,9.962683,stationary
1413341299231,-0.4209247,0.767005,10.230925,stationary
1413341299296,-0.38260436,0.92028624,10.345885,stationary
1413341299361,-0.65084654,0.69036436,9.924362,stationary
